SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
23264,05-10-2020,,Malta,11-05-2020 02:32,496,5,433
23265,05-10-2020,,Mauritania,11-05-2020 02:32,8,1,6
23266,05-10-2020,,Mauritius,11-05-2020 02:32,332,10,320
23267,05-10-2020,,Mexico,11-05-2020 02:32,35022,3465,21824
23268,05-10-2020,,Moldova,11-05-2020 02:32,4927,169,1958
23269,05-10-2020,,Monaco,11-05-2020 02:32,96,4,82
23270,05-10-2020,,Mongolia,11-05-2020 02:32,42,0,14
23271,05-10-2020,,Montenegro,11-05-2020 02:32,324,9,290
23272,05-10-2020,,Morocco,11-05-2020 02:32,6063,188,2554
23273,05-10-2020,,Mozambique,11-05-2020 02:32,91,0,34
23274,05-10-2020,,Namibia,11-05-2020 02:32,16,0,11
23275,05-10-2020,,Nepal,11-05-2020 02:32,110,0,31
23276,05-10-2020,,Netherlands,11-05-2020 02:32,42627,5440,0
23277,05-10-2020,,New Zealand,11-05-2020 02:32,1497,21,1386
23278,05-10-2020,,Nicaragua,11-05-2020 02:32,16,5,7
23279,05-10-2020,,Niger,11-05-2020 02:32,821,46,624
23280,05-10-2020,,Nigeria,11-05-2020 02:32,4399,143,778
23281,05-10-2020,,North Macedonia,11-05-2020 02:32,1642,91,1136
23282,05-10-2020,,Norway,11-05-2020 02:32,8105,219,32
23283,05-10-2020,,Oman,11-05-2020 02:32,3399,17,1117
23284,05-10-2020,,Pakistan,11-05-2020 02:32,30334,659,8063
23285,05-10-2020,,Panama,11-05-2020 02:32,8448,244,4687
23286,05-10-2020,,Papua New Guinea,11-05-2020 02:32,8,0,8
23287,05-10-2020,,Paraguay,11-05-2020 02:32,713,10,165
23288,05-10-2020,,Peru,11-05-2020 02:32,67307,1889,21349
23289,05-10-2020,,Philippines,11-05-2020 02:32,10794,719,1924
23290,05-10-2020,,Poland,11-05-2020 02:32,15996,800,5698
23291,05-10-2020,,Portugal,11-05-2020 02:32,27581,1135,2549
23292,05-10-2020,,Qatar,11-05-2020 02:32,22520,14,2753
23293,05-10-2020,,Romania,11-05-2020 02:32,15362,961,7051
23294,05-10-2020,,Russia,11-05-2020 02:32,209688,1915,34306
23295,05-10-2020,,Rwanda,11-05-2020 02:32,284,0,140
23296,05-10-2020,,Saint Kitts and Nevis,11-05-2020 02:32,15,0,14
23297,05-10-2020,,Saint Lucia,11-05-2020 02:32,18,0,17
23298,05-10-2020,,Saint Vincent and the Grenadines,11-05-2020 02:32,17,0,9
23299,05-10-2020,,San Marino,11-05-2020 02:32,628,41,126
23300,05-10-2020,,Sao Tome and Principe,11-05-2020 02:32,208,5,4
23301,05-10-2020,,Saudi Arabia,11-05-2020 02:32,39048,246,11457
23302,05-10-2020,,Senegal,11-05-2020 02:32,1709,19,650
23303,05-10-2020,,Serbia,11-05-2020 02:32,10032,215,2732
23304,05-10-2020,,Seychelles,11-05-2020 02:32,11,0,10
23305,05-10-2020,,Sierra Leone,11-05-2020 02:32,307,18,67
23306,05-10-2020,,Singapore,11-05-2020 02:32,23336,20,2721
23307,05-10-2020,,Slovakia,11-05-2020 02:32,1457,26,941
23308,05-10-2020,,Slovenia,11-05-2020 02:32,1457,102,256
23309,05-10-2020,,Somalia,11-05-2020 02:32,1054,51,118
23310,05-10-2020,,South Africa,11-05-2020 02:32,10015,194,4173
23311,05-10-2020,,South Korea,11-05-2020 02:32,10909,256,9632
23312,05-10-2020,,South Sudan,11-05-2020 02:32,120,0,2
23313,05-10-2020,,Spain,11-05-2020 02:32,224350,26621,136166
23314,05-10-2020,,Sri Lanka,11-05-2020 02:32,863,9,321
23315,05-10-2020,,Sudan,11-05-2020 02:32,1365,70,149
23316,05-10-2020,,Suriname,11-05-2020 02:32,10,1,9
23317,05-10-2020,,Sweden,11-05-2020 02:32,26322,3225,4971
23318,05-10-2020,,Switzerland,11-05-2020 02:32,30305,1833,26600
23319,05-10-2020,,Syria,11-05-2020 02:32,47,3,29
23320,05-10-2020,,Taiwan,11-05-2020 02:32,440,6,366
23321,05-10-2020,,Tajikistan,11-05-2020 02:32,612,20,0
23322,05-10-2020,,Tanzania,11-05-2020 02:32,509,21,183
23323,05-10-2020,,Thailand,11-05-2020 02:32,3009,56,2794
23324,05-10-2020,,Timor-Leste,11-05-2020 02:32,24,0,21
23325,05-10-2020,,Togo,11-05-2020 02:32,174,11,89
23326,05-10-2020,,Trinidad and Tobago,11-05-2020 02:32,116,8,107
23327,05-10-2020,,Tunisia,11-05-2020 02:32,1032,45,700
23328,05-10-2020,,Turkey,11-05-2020 02:32,138657,3786,92691
23329,05-10-2020,,UK,11-05-2020 02:32,219183,31855,0
23330,05-10-2020,,Uganda,11-05-2020 02:32,121,0,55
23331,05-10-2020,,Ukraine,11-05-2020 02:32,15232,391,3060
23332,05-10-2020,,United Arab Emirates,11-05-2020 02:32,18198,198,4804
23333,05-10-2020,,Uruguay,11-05-2020 02:32,707,19,517
23334,05-10-2020,,Uzbekistan,11-05-2020 02:32,2418,10,1881
23335,05-10-2020,,Venezuela,11-05-2020 02:32,414,10,193
23336,05-10-2020,,Vietnam,11-05-2020 02:32,288,0,241
23337,05-10-2020,,West Bank and Gaza,11-05-2020 02:32,375,2,263
23338,05-10-2020,,Western Sahara,11-05-2020 02:32,6,0,5
23339,05-10-2020,,Yemen,11-05-2020 02:32,51,8,1
23340,05-10-2020,,Zambia,11-05-2020 02:32,267,7,117
23341,05-10-2020,,Zimbabwe,11-05-2020 02:32,36,4,9
23342,05-10-2020,Alabama,US,11-05-2020 02:32,9889,393,0
23343,05-10-2020,Alaska,US,11-05-2020 02:32,379,10,0
23344,05-10-2020,Alberta,Canada,11-05-2020 02:32,6253,117,0
23345,05-10-2020,Anguilla,UK,11-05-2020 02:32,3,0,3
23346,05-10-2020,Anhui,Mainland China,11-05-2020 02:32,991,6,985
23347,05-10-2020,Arizona,US,11-05-2020 02:32,11119,536,0
23348,05-10-2020,Arkansas,US,11-05-2020 02:32,4012,91,0
23349,05-10-2020,Aruba,Netherlands,11-05-2020 02:32,101,3,89
23350,05-10-2020,Australian Capital Territory,Australia,11-05-2020 02:32,107,3,104
23351,05-10-2020,Beijing,Mainland China,11-05-2020 02:32,593,9,568
23352,05-10-2020,Bermuda,UK,11-05-2020 02:32,118,7,64
23353,05-10-2020,"Bonaire, Sint Eustatius and Saba",Netherlands,11-05-2020 02:32,6,0,0
23354,05-10-2020,British Columbia,Canada,11-05-2020 02:32,2330,129,0
23355,05-10-2020,British Virgin Islands,UK,11-05-2020 02:32,7,1,4
23356,05-10-2020,California,US,11-05-2020 02:32,67600,2716,0
23357,05-10-2020,Cayman Islands,UK,11-05-2020 02:32,81,1,41
23358,05-10-2020,Channel Islands,UK,11-05-2020 02:32,545,41,447
23359,05-10-2020,Chongqing,Mainland China,11-05-2020 02:32,579,6,573
23360,05-10-2020,Colorado,US,11-05-2020 02:32,19703,971,0
23361,05-10-2020,Connecticut,US,11-05-2020 02:32,33554,2967,0
23362,05-10-2020,Curacao,Netherlands,11-05-2020 02:32,16,1,14
23363,05-10-2020,Delaware,US,11-05-2020 02:32,6277,221,0
23364,05-10-2020,Diamond Princess cruise ship,Canada,11-05-2020 02:32,1,1,0
23365,05-10-2020,Diamond Princess cruise ship,US,11-05-2020 02:32,49,0,0
23366,05-10-2020,District of Columbia,US,11-05-2020 02:32,6272,323,0
23367,05-10-2020,Falkland Islands (Malvinas),UK,11-05-2020 02:32,13,0,13
23368,05-10-2020,Faroe Islands,Denmark,11-05-2020 02:32,187,0,187
23369,05-10-2020,Florida,US,11-05-2020 02:32,40596,1721,0
23370,05-10-2020,French Guiana,France,11-05-2020 02:32,144,1,122
23371,05-10-2020,French Polynesia,France,11-05-2020 02:32,60,0,56
23372,05-10-2020,Fujian,Mainland China,11-05-2020 02:32,356,1,354
23373,05-10-2020,Gansu,Mainland China,11-05-2020 02:32,139,2,137
23374,05-10-2020,Georgia,US,11-05-2020 02:32,33580,1406,0
23375,05-10-2020,Gibraltar,UK,11-05-2020 02:32,146,0,143
23376,05-10-2020,Grand Princess,Canada,11-05-2020 02:32,13,0,0
23377,05-10-2020,Grand Princess,US,11-05-2020 02:32,103,3,0
23378,05-10-2020,Greenland,Denmark,11-05-2020 02:32,11,0,11
23379,05-10-2020,Guadeloupe,France,11-05-2020 02:32,154,13,104
23380,05-10-2020,Guam,US,11-05-2020 02:32,151,5,0
23381,05-10-2020,Guangdong,Mainland China,11-05-2020 02:32,1589,8,1577
23382,05-10-2020,Guangxi,Mainland China,11-05-2020 02:32,254,2,252
23383,05-10-2020,Guizhou,Mainland China,11-05-2020 02:32,147,2,145
23384,05-10-2020,Hainan,Mainland China,11-05-2020 02:32,168,6,162
23385,05-10-2020,Hawaii,US,11-05-2020 02:32,632,17,0
23386,05-10-2020,Hebei,Mainland China,11-05-2020 02:32,328,6,321
23387,05-10-2020,Heilongjiang,Mainland China,11-05-2020 02:32,945,13,904
23388,05-10-2020,Henan,Mainland China,11-05-2020 02:32,1276,22,1254
23389,05-10-2020,Hong Kong,Hong Kong,11-05-2020 02:32,1047,4,982
23390,05-10-2020,Hubei,Mainland China,11-05-2020 02:32,68134,4512,63616
23391,05-10-2020,Hunan,Mainland China,11-05-2020 02:32,1019,4,1015
23392,05-10-2020,Idaho,US,11-05-2020 02:32,2230,67,0
23393,05-10-2020,Illinois,US,11-05-2020 02:32,77741,3406,0
23394,05-10-2020,Indiana,US,11-05-2020 02:32,24126,1508,0
23395,05-10-2020,Inner Mongolia,Mainland China,11-05-2020 02:32,208,1,187
23396,05-10-2020,Iowa,US,11-05-2020 02:32,11959,265,0
23397,05-10-2020,Isle of Man,UK,11-05-2020 02:32,330,23,271
23398,05-10-2020,Jiangsu,Mainland China,11-05-2020 02:32,653,0,653
23399,05-10-2020,Jiangxi,Mainland China,11-05-2020 02:32,937,1,936
23400,05-10-2020,Jilin,Mainland China,11-05-2020 02:32,127,1,105
23401,05-10-2020,Kansas,US,11-05-2020 02:32,6951,174,0
23402,05-10-2020,Kentucky,US,11-05-2020 02:32,6440,304,0
23403,05-10-2020,Liaoning,Mainland China,11-05-2020 02:32,147,2,144
23404,05-10-2020,Louisiana,US,11-05-2020 02:32,31600,2286,0
23405,05-10-2020,Macau,Macau,11-05-2020 02:32,45,0,41
23406,05-10-2020,Maine,US,11-05-2020 02:32,1436,64,0
23407,05-10-2020,Manitoba,Canada,11-05-2020 02:32,287,7,0
23408,05-10-2020,Martinique,France,11-05-2020 02:32,186,14,83
23409,05-10-2020,Maryland,US,11-05-2020 02:32,32587,1644,0
23410,05-10-2020,Massachusetts,US,11-05-2020 02:32,77793,4979,0
23411,05-10-2020,Mayotte,France,11-05-2020 02:32,1023,11,492
23412,05-10-2020,Michigan,US,11-05-2020 02:32,47182,4555,0
23413,05-10-2020,Minnesota,US,11-05-2020 02:32,11271,578,0
23414,05-10-2020,Mississippi,US,11-05-2020 02:32,9501,430,0
23415,05-10-2020,Missouri,US,11-05-2020 02:32,10068,503,0
23416,05-10-2020,Montana,US,11-05-2020 02:32,458,16,0
23417,05-10-2020,Montserrat,UK,11-05-2020 02:32,11,1,8
23418,05-10-2020,Nebraska,US,11-05-2020 02:32,8171,90,0
23419,05-10-2020,Nevada,US,11-05-2020 02:32,6120,310,0
23420,05-10-2020,New Brunswick,Canada,11-05-2020 02:32,120,0,0
23421,05-10-2020,New Caledonia,France,11-05-2020 02:32,18,0,18
23422,05-10-2020,New Hampshire,US,11-05-2020 02:32,3071,133,0
23423,05-10-2020,New Jersey,US,11-05-2020 02:32,138754,9256,0
23424,05-10-2020,New Mexico,US,11-05-2020 02:32,4863,200,0
23425,05-10-2020,New South Wales,Australia,11-05-2020 02:32,3053,44,2517
23426,05-10-2020,New York,US,11-05-2020 02:32,335395,26641,0
23427,05-10-2020,Newfoundland and Labrador,Canada,11-05-2020 02:32,261,3,0
23428,05-10-2020,Ningxia,Mainland China,11-05-2020 02:32,75,0,75
23429,05-10-2020,North Carolina,US,11-05-2020 02:32,14938,564,0
23430,05-10-2020,North Dakota,US,11-05-2020 02:32,1491,35,0
23431,05-10-2020,Northern Mariana Islands,US,11-05-2020 02:32,16,2,0
23432,05-10-2020,Northern Territory,Australia,11-05-2020 02:32,29,0,27
23433,05-10-2020,Northwest Territories,Canada,11-05-2020 02:32,5,0,0
23434,05-10-2020,Nova Scotia,Canada,11-05-2020 02:32,1018,47,0
23435,05-10-2020,Ohio,US,11-05-2020 02:32,24081,1341,0
23436,05-10-2020,Oklahoma,US,11-05-2020 02:32,4589,272,0
23437,05-10-2020,Ontario,Canada,11-05-2020 02:32,21469,1751,0
23438,05-10-2020,Oregon,US,11-05-2020 02:32,3228,127,0
23439,05-10-2020,Pennsylvania,US,11-05-2020 02:32,59939,3806,0
23440,05-10-2020,Prince Edward Island,Canada,11-05-2020 02:32,27,0,0
23441,05-10-2020,Puerto Rico,US,11-05-2020 02:32,2198,111,0
23442,05-10-2020,Qinghai,Mainland China,11-05-2020 02:32,18,0,18
23443,05-10-2020,Quebec,Canada,11-05-2020 02:32,37732,2929,0
23444,05-10-2020,Queensland,Australia,11-05-2020 02:32,1045,6,1021
23445,05-10-2020,Recovered,Canada,11-05-2020 02:32,0,0,32109
23446,05-10-2020,Recovered,US,11-05-2020 02:32,0,0,216169
23447,05-10-2020,Reunion,France,11-05-2020 02:32,436,0,354
23448,05-10-2020,Rhode Island,US,11-05-2020 02:32,11274,422,0
23449,05-10-2020,Saint Barthelemy,France,11-05-2020 02:32,6,0,6
23450,05-10-2020,Saint Pierre and Miquelon,France,11-05-2020 02:32,1,0,0
23451,05-10-2020,Saskatchewan,Canada,11-05-2020 02:32,564,7,0
23452,05-10-2020,Shaanxi,Mainland China,11-05-2020 02:32,308,3,294
23453,05-10-2020,Shandong,Mainland China,11-05-2020 02:32,788,7,777
23454,05-10-2020,Shanghai,Mainland China,11-05-2020 02:32,659,7,627
23455,05-10-2020,Shanxi,Mainland China,11-05-2020 02:32,198,0,197
23456,05-10-2020,Sichuan,Mainland China,11-05-2020 02:32,561,3,558
23457,05-10-2020,Sint Maarten,Netherlands,11-05-2020 02:32,76,15,46
23458,05-10-2020,South Australia,Australia,11-05-2020 02:32,439,4,434
23459,05-10-2020,South Carolina,US,11-05-2020 02:32,7653,331,0
23460,05-10-2020,South Dakota,US,11-05-2020 02:32,3517,34,0
23461,05-10-2020,St Martin,France,11-05-2020 02:32,39,3,30
23462,05-10-2020,Tasmania,Australia,11-05-2020 02:32,227,13,182
23463,05-10-2020,Tennessee,US,11-05-2020 02:32,14985,243,0
23464,05-10-2020,Texas,US,11-05-2020 02:32,39258,1094,0
23465,05-10-2020,Tianjin,Mainland China,11-05-2020 02:32,191,3,186
23466,05-10-2020,Tibet,Mainland China,11-05-2020 02:32,1,0,1
23467,05-10-2020,Turks and Caicos Islands,UK,11-05-2020 02:32,12,1,8
23468,05-10-2020,Utah,US,11-05-2020 02:32,6251,67,0
23469,05-10-2020,Vermont,US,11-05-2020 02:32,927,53,0
23470,05-10-2020,Victoria,Australia,11-05-2020 02:32,1496,18,1346
23471,05-10-2020,Virgin Islands,US,11-05-2020 02:32,69,4,0
23472,05-10-2020,Virginia,US,11-05-2020 02:32,24081,839,0
23473,05-10-2020,Washington,US,11-05-2020 02:32,16891,931,0
23474,05-10-2020,West Virginia,US,11-05-2020 02:32,1360,54,0
23475,05-10-2020,Western Australia,Australia,11-05-2020 02:32,552,9,536
23476,05-10-2020,Wisconsin,US,11-05-2020 02:32,10219,400,0
23477,05-10-2020,Wyoming,US,11-05-2020 02:32,662,7,0
23478,05-10-2020,Xinjiang,Mainland China,11-05-2020 02:32,76,3,73
23479,05-10-2020,Yukon,Canada,11-05-2020 02:32,11,0,0
23480,05-10-2020,Yunnan,Mainland China,11-05-2020 02:32,185,2,183
23481,05-10-2020,Zhejiang,Mainland China,11-05-2020 02:32,1268,1,1267
23482,05-11-2020,,Afghanistan,12-05-2020 03:32,4687,122,558
23483,05-11-2020,,Albania,12-05-2020 03:32,872,31,654
23484,05-11-2020,,Algeria,12-05-2020 03:32,5891,507,2841
23485,05-11-2020,,Andorra,12-05-2020 03:32,755,48,550
23486,05-11-2020,,Angola,12-05-2020 03:32,45,2,13
23487,05-11-2020,,Antigua and Barbuda,12-05-2020 03:32,25,3,19
23488,05-11-2020,,Argentina,12-05-2020 03:32,6278,314,1837
23489,05-11-2020,,Armenia,12-05-2020 03:32,3392,46,1359
23490,05-11-2020,,Austria,12-05-2020 03:32,15882,620,14061
23491,05-11-2020,,Azerbaijan,12-05-2020 03:32,2589,32,1680
23492,05-11-2020,,Bahamas,12-05-2020 03:32,93,11,39
23493,05-11-2020,,Bahrain,12-05-2020 03:32,5236,8,2152
23494,05-11-2020,,Bangladesh,12-05-2020 03:32,15691,239,2902
23495,05-11-2020,,Barbados,12-05-2020 03:32,84,7,57
23496,05-11-2020,,Belarus,12-05-2020 03:32,23906,135,6531
23497,05-11-2020,,Belgium,12-05-2020 03:32,53449,8707,13697
23498,05-11-2020,,Belize,12-05-2020 03:32,18,2,16
23499,05-11-2020,,Benin,12-05-2020 03:32,319,2,62
23500,05-11-2020,,Bhutan,12-05-2020 03:32,11,0,5
23501,05-11-2020,,Bolivia,12-05-2020 03:32,2831,122,299
23502,05-11-2020,,Bosnia and Herzegovina,12-05-2020 03:32,2141,113,1114
23503,05-11-2020,,Botswana,12-05-2020 03:32,24,1,12
23504,05-11-2020,,Brazil,12-05-2020 03:32,169594,11653,67384
23505,05-11-2020,,Brunei,12-05-2020 03:32,141,1,134
23506,05-11-2020,,Bulgaria,12-05-2020 03:32,1990,93,461
23507,05-11-2020,,Burkina Faso,12-05-2020 03:32,760,50,584
23508,05-11-2020,,Burma,12-05-2020 03:32,180,6,74
23509,05-11-2020,,Burundi,12-05-2020 03:32,15,1,7
23510,05-11-2020,,Cabo Verde,12-05-2020 03:32,260,2,58
23511,05-11-2020,,Cambodia,12-05-2020 03:32,122,0,121
23512,05-11-2020,,Cameroon,12-05-2020 03:32,2689,125,1524
23513,05-11-2020,,Central African Republic,12-05-2020 03:32,143,0,10
23514,05-11-2020,,Chad,12-05-2020 03:32,322,31,53
23515,05-11-2020,,Chile,12-05-2020 03:32,30063,323,13605
23516,05-11-2020,,Colombia,12-05-2020 03:32,11613,479,2825
23517,05-11-2020,,Comoros,12-05-2020 03:32,11,1,0
23518,05-11-2020,,Congo (Brazzaville),12-05-2020 03:32,333,11,53
23519,05-11-2020,,Congo (Kinshasa),12-05-2020 03:32,1024,41,141
23520,05-11-2020,,Costa Rica,12-05-2020 03:32,801,7,517
23521,05-11-2020,,Croatia,12-05-2020 03:32,2196,91,1784
23522,05-11-2020,,Cuba,12-05-2020 03:32,1783,77,1229
23523,05-11-2020,,Cyprus,12-05-2020 03:32,901,16,401
23524,05-11-2020,,Czech Republic,12-05-2020 03:32,8176,282,4711
23525,05-11-2020,,Denmark,12-05-2020 03:32,10513,533,8328
23526,05-11-2020,,Diamond Princess,12-05-2020 03:32,712,13,651
23527,05-11-2020,,Djibouti,12-05-2020 03:32,1227,3,872
23528,05-11-2020,,Dominica,12-05-2020 03:32,16,0,15
23529,05-11-2020,,Dominican Republic,12-05-2020 03:32,10634,393,2870
23530,05-11-2020,,Ecuador,12-05-2020 03:32,29509,2145,3433
23531,05-11-2020,,Egypt,12-05-2020 03:32,9746,533,2172
23532,05-11-2020,,El Salvador,12-05-2020 03:32,958,18,325
23533,05-11-2020,,Equatorial Guinea,12-05-2020 03:32,439,4,13
23534,05-11-2020,,Eritrea,12-05-2020 03:32,39,0,38
23535,05-11-2020,,Estonia,12-05-2020 03:32,1741,61,751
23536,05-11-2020,,Eswatini,12-05-2020 03:32,175,2,28
23537,05-11-2020,,Ethiopia,12-05-2020 03:32,250,5,105
23538,05-11-2020,,Fiji,12-05-2020 03:32,18,0,14
23539,05-11-2020,,Finland,12-05-2020 03:32,5984,271,4000
23540,05-11-2020,,France,12-05-2020 03:32,175479,26604,55561
23541,05-11-2020,,Gabon,12-05-2020 03:32,802,9,127
23542,05-11-2020,,Gambia,12-05-2020 03:32,22,1,10
23543,05-11-2020,,Georgia,12-05-2020 03:32,638,11,317
23544,05-11-2020,,Germany,12-05-2020 03:32,172576,7661,145617
23545,05-11-2020,,Ghana,12-05-2020 03:32,4700,22,494
23546,05-11-2020,,Greece,12-05-2020 03:32,2726,151,1374
23547,05-11-2020,,Grenada,12-05-2020 03:32,21,0,13
23548,05-11-2020,,Guatemala,12-05-2020 03:32,1114,26,111
23549,05-11-2020,,Guinea,12-05-2020 03:32,2146,11,714
23550,05-11-2020,,Guinea-Bissau,12-05-2020 03:32,761,3,26
23551,05-11-2020,,Guyana,12-05-2020 03:32,109,10,36
23552,05-11-2020,,Haiti,12-05-2020 03:32,209,16,17
23553,05-11-2020,,Holy See,12-05-2020 03:32,12,0,2
23554,05-11-2020,,Honduras,12-05-2020 03:32,2100,116,206
23555,05-11-2020,,Hungary,12-05-2020 03:32,3284,421,958
23556,05-11-2020,,Iceland,12-05-2020 03:32,1801,10,1773
23557,05-11-2020,,India,12-05-2020 03:32,70768,2294,22549
23558,05-11-2020,,Indonesia,12-05-2020 03:32,14265,991,2881
23559,05-11-2020,,Iran,12-05-2020 03:32,109286,6685,87422
23560,05-11-2020,,Iraq,12-05-2020 03:32,2818,110,1790
23561,05-11-2020,,Ireland,12-05-2020 03:32,23135,1467,17110
23562,05-11-2020,,Israel,12-05-2020 03:32,16506,258,11843
23563,05-11-2020,,Italy,12-05-2020 03:32,219814,30739,106587
23564,05-11-2020,,Ivory Coast,12-05-2020 03:32,1730,21,818
23565,05-11-2020,,Jamaica,12-05-2020 03:32,505,9,90
23566,05-11-2020,,Japan,12-05-2020 03:32,15847,633,8293
23567,05-11-2020,,Jordan,12-05-2020 03:32,562,9,390
23568,05-11-2020,,Kazakhstan,12-05-2020 03:32,5207,32,2074
23569,05-11-2020,,Kenya,12-05-2020 03:32,700,33,251
23570,05-11-2020,,Kosovo,12-05-2020 03:32,884,28,655
23571,05-11-2020,,Kuwait,12-05-2020 03:32,9286,65,2907
23572,05-11-2020,,Kyrgyzstan,12-05-2020 03:32,1016,12,688
23573,05-11-2020,,Laos,12-05-2020 03:32,19,0,13
23574,05-11-2020,,Latvia,12-05-2020 03:32,946,18,464
23575,05-11-2020,,Lebanon,12-05-2020 03:32,859,26,234
23576,05-11-2020,,Liberia,12-05-2020 03:32,211,20,85
23577,05-11-2020,,Libya,12-05-2020 03:32,64,3,28
23578,05-11-2020,,Liechtenstein,12-05-2020 03:32,82,1,55
23579,05-11-2020,,Lithuania,12-05-2020 03:32,1485,50,833
23580,05-11-2020,,Luxembourg,12-05-2020 03:32,3888,101,3602
23581,05-11-2020,,MS Zaandam,12-05-2020 03:32,9,2,0
23582,05-11-2020,,Madagascar,12-05-2020 03:32,186,0,101
23583,05-11-2020,,Malawi,12-05-2020 03:32,57,3,24
23584,05-11-2020,,Malaysia,12-05-2020 03:32,6726,109,5113
23585,05-11-2020,,Maldives,12-05-2020 03:32,897,3,29
23586,05-11-2020,,Mali,12-05-2020 03:32,712,39,377
23587,05-11-2020,,Malta,12-05-2020 03:32,503,5,434
23588,05-11-2020,,Mauritania,12-05-2020 03:32,8,1,6
23589,05-11-2020,,Mauritius,12-05-2020 03:32,332,10,322
23590,05-11-2020,,Mexico,12-05-2020 03:32,36327,3573,23100
23591,05-11-2020,,Moldova,12-05-2020 03:32,4995,175,1980
23592,05-11-2020,,Monaco,12-05-2020 03:32,96,4,85
23593,05-11-2020,,Mongolia,12-05-2020 03:32,42,0,14
23594,05-11-2020,,Montenegro,12-05-2020 03:32,324,9,294
23595,05-11-2020,,Morocco,12-05-2020 03:32,6281,188,2811
23596,05-11-2020,,Mozambique,12-05-2020 03:32,103,0,34
23597,05-11-2020,,Namibia,12-05-2020 03:32,16,0,11
23598,05-11-2020,,Nepal,12-05-2020 03:32,134,0,33
23599,05-11-2020,,Netherlands,12-05-2020 03:32,42788,5456,0
23600,05-11-2020,,New Zealand,12-05-2020 03:32,1497,21,1398
23601,05-11-2020,,Nicaragua,12-05-2020 03:32,16,5,7
23602,05-11-2020,,Niger,12-05-2020 03:32,832,46,637
23603,05-11-2020,,Nigeria,12-05-2020 03:32,4641,150,902
23604,05-11-2020,,North Macedonia,12-05-2020 03:32,1664,91,1200
23605,05-11-2020,,Norway,12-05-2020 03:32,8132,224,32
23606,05-11-2020,,Oman,12-05-2020 03:32,3573,17,1250
23607,05-11-2020,,Pakistan,12-05-2020 03:32,32081,706,8555
23608,05-11-2020,,Panama,12-05-2020 03:32,8616,249,4687
23609,05-11-2020,,Papua New Guinea,12-05-2020 03:32,8,0,8
23610,05-11-2020,,Paraguay,12-05-2020 03:32,724,10,170
23611,05-11-2020,,Peru,12-05-2020 03:32,68822,1961,22406
23612,05-11-2020,,Philippines,12-05-2020 03:32,11086,726,1999
23613,05-11-2020,,Poland,12-05-2020 03:32,16326,811,5816
23614,05-11-2020,,Portugal,12-05-2020 03:32,27679,1144,2549
23615,05-11-2020,,Qatar,12-05-2020 03:32,23623,14,2840
23616,05-11-2020,,Romania,12-05-2020 03:32,15588,982,7245
23617,05-11-2020,,Russia,12-05-2020 03:32,221344,2009,39801
23618,05-11-2020,,Rwanda,12-05-2020 03:32,285,0,150
23619,05-11-2020,,Saint Kitts and Nevis,12-05-2020 03:32,15,0,14
23620,05-11-2020,,Saint Lucia,12-05-2020 03:32,18,0,17
23621,05-11-2020,,Saint Vincent and the Grenadines,12-05-2020 03:32,17,0,9
23622,05-11-2020,,San Marino,12-05-2020 03:32,628,41,130
23623,05-11-2020,,Sao Tome and Principe,12-05-2020 03:32,208,5,4
23624,05-11-2020,,Saudi Arabia,12-05-2020 03:32,41014,255,12737
23625,05-11-2020,,Senegal,12-05-2020 03:32,1886,19,715
23626,05-11-2020,,Serbia,12-05-2020 03:32,10176,218,3290
23627,05-11-2020,,Seychelles,12-05-2020 03:32,11,0,10
23628,05-11-2020,,Sierra Leone,12-05-2020 03:32,338,19,72
23629,05-11-2020,,Singapore,12-05-2020 03:32,23822,21,3225
23630,05-11-2020,,Slovakia,12-05-2020 03:32,1457,26,959
23631,05-11-2020,,Slovenia,12-05-2020 03:32,1460,102,256
23632,05-11-2020,,Somalia,12-05-2020 03:32,1089,52,121
23633,05-11-2020,,South Africa,12-05-2020 03:32,10652,206,4357
23634,05-11-2020,,South Korea,12-05-2020 03:32,10936,258,9670
23635,05-11-2020,,South Sudan,12-05-2020 03:32,156,0,2
23636,05-11-2020,,Spain,12-05-2020 03:32,227436,26744,137139
23637,05-11-2020,,Sri Lanka,12-05-2020 03:32,869,9,343
23638,05-11-2020,,Sudan,12-05-2020 03:32,1526,74,162
23639,05-11-2020,,Suriname,12-05-2020 03:32,10,1,9
23640,05-11-2020,,Sweden,12-05-2020 03:32,26670,3256,4971
23641,05-11-2020,,Switzerland,12-05-2020 03:32,30344,1845,26800
23642,05-11-2020,,Syria,12-05-2020 03:32,47,3,29
23643,05-11-2020,,Taiwan,12-05-2020 03:32,440,7,368
23644,05-11-2020,,Tajikistan,12-05-2020 03:32,661,21,0
23645,05-11-2020,,Tanzania,12-05-2020 03:32,509,21,183
23646,05-11-2020,,Thailand,12-05-2020 03:32,3015,56,2796
23647,05-11-2020,,Timor-Leste,12-05-2020 03:32,24,0,21
23648,05-11-2020,,Togo,12-05-2020 03:32,181,11,89
23649,05-11-2020,,Trinidad and Tobago,12-05-2020 03:32,116,8,107
23650,05-11-2020,,Tunisia,12-05-2020 03:32,1032,45,727
23651,05-11-2020,,Turkey,12-05-2020 03:32,139771,3841,95780
23652,05-11-2020,,UK,12-05-2020 03:32,223060,32065,0
